ANIP,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,FXCM,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,AREX,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,ACI,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,BAS,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,BCEI,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,CRR,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,DMND,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,EBIX,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,EHTH,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,GDOT,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,LL,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,MCF,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,NOG,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,PERY,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,REXX,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month,,,,SFY,Price,Change in Price,PE (T-1),Retail Hlds. (T-1),Crash Month
11/27/11,79.92,-0.0553191489361702,38.74,61.26,0,,9/2/12,8.76,-0.0759493670886077,9.1993,30.90,0,,,,11/27/11,26.93,-0.0514265586474111,46.3488,7.99,0,,,,11/27/11,13.63,-0.0833893745796905,13.2045,14.27,0,,,,11/27/11,16.72,-0.179185076092293,15.746,9.51,0,,,,9/8/13,41.98,0.0574307304785893,30.4911,-1.09,0,,,,11/27/11,130.94,-0.0955933139936456,27.9935,7.41,0,,,,11/27/11,27.04,-0.24595649749024,17.2481,-26.18,0,,,,11/27/11,19.05,0.0524861878453038,10.3217,-6.67,,,,,11/27/11,14.46,-0.0486842105263157,26.2069,-10.30,0,,,,4/8/12,26.42,-0.00377073906485659,25.4229,7.44,0,,,,11/27/11,15.26,-0.0948991696322657,19.801,-8.83,0,,,,11/27/11,54.0168,-0.0606721408970921,14.773,5.09,0,,,,11/27/11,20.54,-0.0967458223394898,46.1122,-10.32,0,,,,11/27/11,12.5335,0.0486441713171744,5.312,6.20,0,,,,11/27/11,14.22,-0.122222222222222,50.9304,-3.61,0,,,,11/27/11,24.27,-0.109684519442407,15.8445,-17.46,0
12/4/11,90.72,0.135135135135135,38.737,61.26,0,,9/9/12,9.27,0.0582191780821917,8.5007,30.92,0,,,,12/4/11,31.29,0.161901225399183,43.9653,5.56,0,,,,12/4/11,16.2,0.188554658840792,12.1034,14.36,0,,,,12/4/11,18.05,0.0795454545454546,12.9246,9.45,0,,,,9/16/13,45.47,0.0831348261076703,32.2422,-1.07,0,,,,12/4/11,140.08,0.0698029631892472,25.3175,7.09,0,,,,12/4/11,29.3,0.0835798816568047,13.0059,-26.17,0,,,,12/4/11,20.34,0.0677165354330709,10.8634,-6.20,,,,,12/4/11,15.1,0.0442600276625171,24.931,-10.30,0,,,,4/15/12,25.22,-0.0454201362604089,25.327,7.35,0,,,,12/4/11,17,0.114023591087811,17.9219,-8.60,0,,,,12/4/11,59.1695,0.0953906932657986,13.8767,5.03,0,,,,12/4/11,24.26,0.181110029211295,41.651,-10.54,0,,,,12/4/11,14.373,0.146766665336897,5.5704,6.21,0,,,,12/4/11,15.43,0.0850914205344584,44.7056,-3.39,0,,,,12/4/11,29.86,0.23032550473836,14.1066,-17.55,0
12/11/11,88.2,-0.0277777777777777,38.738,61.26,0,,9/16/12,9.83,0.0604099244875944,8.9956,30.50,0,,,,12/11/11,31.5,0.00671140939597326,51.0833,5.59,0,,,,12/11/11,15.54,-0.0407407407407407,14.3855,14.87,0,,,,12/11/11,19.02,0.0537396121883655,13.9527,9.84,0,,,,9/22/13,49.01,0.0778535297998679,34.9226,-1.15,0,,,,12/11/11,141.24,0.00828098229583096,27.0847,7.32,0,,,,12/11/11,40.56,0.384300341296928,14.0929,-26.69,0,,,,12/11/11,20.64,0.0147492625368733,11.599,-7.46,,,,,12/11/11,15.21,0.00728476821192059,26.0345,-8.71,0,,,,4/22/12,26.67,0.0574940523394132,24.1767,7.89,0,,,,12/11/11,17.09,0.00529411764705889,19.9654,-7.76,0,,,,12/11/11,58.9793,-0.00321449395381057,15.2004,5.67,0,,,,12/11/11,24.96,0.0288540807914262,49.1945,-10.41,0,,,,12/11/11,13.5247,-0.0590203854449315,6.388,6.08,0,,,,12/11/11,14.87,-0.0362929358392742,48.5097,-2.65,0,,,,12/11/11,30.34,0.0160750167448092,17.3557,-17.18,0
12/18/11,16.0627,-0.817883219954649,38.737,61.26,1,,9/23/12,9.65,-0.0183112919633774,9.539,30.41,0,,,,12/18/11,29.21,-0.0726984126984127,51.4261,5.54,0,,,,12/18/11,14.32,-0.0785070785070784,13.7994,14.87,0,,,,12/18/11,17.66,-0.0715036803364879,14.7025,9.18,0,,,,9/29/13,49.02,0.0002040399918386,37.6415,-1.37,0,,,,12/18/11,126.7,-0.102945341263098,27.309,7.36,0,,,,12/18/11,27.02,-0.333826429980276,19.5088,-26.68,0,,,,12/18/11,20.82,0.00872093023255816,11.7701,-7.62,,,,,12/18/11,15,-0.0138067061143985,26.2241,-8.79,0,,,,4/29/12,26.29,-0.0142482189726285,25.5667,7.02,0,,,,12/18/11,15.68,-0.0825043885313048,20.0711,-7.73,0,,,,12/18/11,56.7453,-0.037877696073029,15.1516,5.68,0,,,,12/18/11,22.59,-0.0949519230769231,50.6139,-10.33,0,,,,12/18/11,12.8099,-0.0528514495700458,6.011,-0.09,0,,,,12/18/11,14.09,-0.0524546065904505,46.7491,-2.61,0,,,,12/18/11,29.28,-0.034937376400791,17.6347,-17.26,0
12/25/11,17.37,0.0813873134653578,37.821,62.18,0,,9/30/12,9.55,-0.0103626943005181,9.3643,30.38,0,,,,12/25/11,30.4,0.0407394727832933,47.6875,5.44,0,,,,12/25/11,14.82,0.0349162011173185,12.7161,14.95,0,,,,12/25/11,20.19,0.143261608154021,13.6512,8.63,0,,,,10/6/13,50.02,0.0203998368013056,37.6492,-1.34,0,,,,12/25/11,128.9,0.0173638516179953,24.4977,7.30,0,,,,12/25/11,28.41,0.0514433752775723,12.9962,-39.72,0,,,,12/25/11,21.27,0.021613832853026,11.8728,-7.61,,,,,12/25/11,15.01,0.000666666666666593,25.8621,-8.80,0,,,,5/6/12,25.52,-0.0292887029288703,25.2024,7.25,0,,,,12/25/11,17.67,0.126913265306123,18.4151,-7.69,0,,,,12/25/11,55.6995,-0.0184297201706572,14.5777,5.74,0,,,,12/25/11,24.15,0.0690571049136786,45.808,-10.39,0,,,,12/25/11,13.5819,0.0602658881021709,5.6933,-0.11,0,,,,12/25/11,14.86,0.0546486870120653,44.2969,-2.69,0,,,,12/25/11,31.05,0.0604508196721312,17.0186,-17.35,0
1/1/12,18.0765,0.0406735751295335,37.814,62.19,0,,10/7/12,9.59,0.00418848167539254,9.4111,30.26,0,,,,1/1/12,29.41,-0.0325657894736842,49.6303,7.02,0,,,,1/1/12,14.51,-0.0209176788124157,13.1601,15.05,0,,,,1/1/12,19.7,-0.0242694403169887,15.6069,8.63,0,,,,10/13/13,48.4,-0.0323870451819274,27.4137,-1.63,0,,,,1/1/12,123.33,-0.0432117920868891,24.923,7.48,0,,,,1/1/12,32.27,0.135867652235129,13.6648,-39.43,0,,,,1/1/12,22.1,0.0390220968500237,12.1294,-7.63,,,,,1/1/12,14.7,-0.0206528980679548,25.8793,-8.78,0,,,,5/13/12,22.84,-0.105015673981191,24.4643,6.69,0,,,,1/1/12,17.66,-0.000565930956423433,20.7523,-8.48,0,,,,1/1/12,55.3097,-0.00699826748893617,14.309,5.72,0,,,,1/1/12,23.98,-0.00703933747412,48.9714,-10.45,0,,,,1/1/12,13.5533,-0.00210574367356553,6.0364,0.47,0,,,,1/1/12,14.76,-0.00672947510094213,46.7177,-2.55,0,,,,1/1/12,29.72,-0.0428341384863125,18.0474,-17.32,0
1/8/12,17.6152,-0.0255193206649517,37.969,62.03,0,,10/14/12,9.2,-0.0406673618352451,9.4505,30.26,0,,,,1/8/12,32.64,0.109826589595376,44.3423,7.00,0,,,,1/8/12,15.36,0.0585802894555478,12.2193,14.71,0,,,,1/8/12,20.57,0.0441624365482234,10.2882,8.51,0,,,,10/20/13,56.19,0.160950413223141,26.5258,-5.15,0,,,,1/8/12,125.9,0.0208384010378659,21.814,7.28,0,,,,1/8/12,33.12,0.0263402541059805,15.5214,-40.17,0,,,,1/8/12,22.29,0.00859728506787327,12.4295,-7.62,,,,,1/8/12,14.76,0.00408163265306127,47.4194,-8.78,0,,,,5/20/12,20.36,-0.108581436077058,21.8951,5.52,0,,,,1/8/12,18.54,0.0498301245753114,18.7123,-8.44,0,,,,1/8/12,56.1653,0.0154692576528168,12.1757,5.80,0,,,,1/8/12,24.22,0.0100083402835696,38.7388,-10.46,0,,,,1/8/12,13.5533,0,6.0237,0.49,0,,,,1/8/12,14.3,-0.0311653116531164,33.5726,-1.67,0,,,,1/8/12,32.75,0.101951547779273,15.241,-17.35,0
1/15/12,19.4287,0.102950860620373,37.965,62.04,0,,10/21/12,8.98,-0.0239130434782607,9.0661,31.46,0,,,,1/15/12,31.55,-0.0333946078431373,49.2123,5.71,0,,,,1/15/12,14.13,-0.0800781249999999,12.9352,14.71,0,,,,1/15/12,18.2,-0.115216334467671,10.7426,8.24,0,,,,10/27/13,51.92,-0.0759921694251645,30.7951,-5.30,0,,,,1/15/12,119.63,-0.049801429706116,22.2685,7.34,0,,,,1/15/12,29.73,-0.102355072463768,15.9302,-39.50,0,,,,1/15/12,23.11,0.0367877972184836,12.5364,-8.31,,,,,1/15/12,14.66,-0.00677506775067749,47.6129,-8.76,0,,,,5/27/12,21.91,0.0761296660117878,19.5177,2.29,0,,,,1/15/12,18.87,0.0177993527508091,19.6448,-8.52,0,,,,1/15/12,55.7661,-0.00710759134198513,12.3641,5.82,0,,,,1/15/12,24.51,0.0119735755573906,39.1265,-10.48,0,,,,1/15/12,13.6486,0.00703149786398893,6.0237,0.49,0,,,,1/15/12,11.1,-0.223776223776224,32.5263,-2.85,0,,,,1/15/12,30.88,-0.0570992366412214,16.7949,-17.44,0
1/22/12,24.4755,0.25976004570558,37.986,62.01,0,,10/28/12,9.03,0.00556792873051215,8.8493,30.74,0,,,,1/22/12,32.17,0.0196513470681459,47.5689,4.32,0,,,,1/22/12,13.87,-0.018400566171267,11.8993,14.72,0,,,,1/22/12,17.13,-0.0587912087912088,9.5049,8.25,0,,,,11/3/13,49.67,-0.0433359013867488,28.455,-4.90,0,,,,1/22/12,128,0.0699657276602859,21.1595,7.31,0,,,,1/22/12,32.9,0.106626303397242,14.2997,-29.37,0,,,,1/22/12,24.39,0.0553872782345306,12.9976,-8.35,,,,,1/22/12,15.28,0.0422919508867667,47.2903,-4.91,0,,,,6/3/12,20.99,-0.0419899589228664,21.0036,4.21,0,,,,1/22/12,20.42,0.0821409644939057,19.9944,-8.67,0,,,,1/22/12,56.2224,0.00818239037694934,12.2762,5.99,0,,,,1/22/12,25.04,0.0216238270093838,39.595,-10.51,0,,,,1/22/12,13.9536,0.0223466143047639,6.0661,0.86,0,,,,1/22/12,10.16,-0.0846846846846846,25.2477,-0.74,0,,,,1/22/12,31.82,0.0304404145077721,15.8359,-17.90,0
1/29/12,23.2312,-0.0508385936957365,37.952,62.05,0,,11/4/12,9.01,-0.00221483942414169,8.8986,30.73,0,,,,1/29/12,33.98,0.0562635996269816,48.5037,4.87,0,,,,1/29/12,14.51,0.0461427541456381,11.6804,14.99,0,,,,1/29/12,17.7,0.0332749562171628,8.9461,8.20,0,,,,11/10/13,50.58,0.0183209180591906,27.2218,-7.01,0,,,,1/29/12,102.07,-0.202578125,22.64,7.29,0,,,,1/29/12,38.04,0.156231003039514,15.8244,-29.61,0,,,,1/29/12,24.64,0.0102501025010251,13.7175,-2.85,,,,,1/29/12,15.96,0.0445026178010473,49.2903,-5.12,0,,,,6/10/12,21.05,0.00285850404954746,20.1217,4.16,0,,,,1/29/12,21.88,0.0714985308521057,21.6368,-8.29,0,,,,1/29/12,59.4451,0.0573205697373289,12.3766,6.07,0,,,,1/29/12,26.44,0.0559105431309905,40.4512,-10.09,0,,,,1/29/12,14.7161,0.0546453961701641,6.2016,4.45,0,,,,1/29/12,10.72,0.0551181102362206,23.1096,4.47,0,,,,1/29/12,34.19,0.0744814582023883,16.3179,-17.90,0
2/5/12,26.64,0.146733702951203,37.305,62.70,0,,11/11/12,9.13,0.0133185349611544,8.8789,30.73,0,,,,2/5/12,36.23,0.0662154208357857,51.2326,4.74,0,,,,2/5/12,15.7,0.0820124052377671,12.2193,15.29,0,,,,2/5/12,18.56,0.0485875706214689,9.2437,9.88,0,,,,11/17/13,51.86,0.0253064452352709,27.7206,-7.79,0,,,,2/5/12,100.26,-0.0177329283824825,18.0536,7.04,0,,,,2/5/12,37.65,-0.0102523659305994,18.2967,-33.16,0,,,,2/5/12,25.94,0.0527597402597404,13.8581,-1.95,,,,,2/5/12,16.4,0.0275689223057642,51.4839,-5.26,0,,,,6/17/12,20.22,-0.0394299287410927,20.1792,4.01,0,,,,2/5/12,22.38,0.0228519195612431,23.1838,-8.36,0,,,,2/5/12,59.4642,0.000321304867852978,13.0861,6.08,0,,,,2/5/12,25.25,-0.0450075642965204,42.7128,-10.11,0,,,,2/5/12,15.9743,0.0854981958535208,7.5856,4.65,0,,,,2/5/12,10.15,-0.0531716417910448,24.3834,4.14,0,,,,2/5/12,33.11,-0.0315881836794384,17.5333,-17.85,0
2/12/12,30.636,0.15,32.055,67.95,0,,11/18/12,9.45,0.035049288061336,8.9972,29.15,0,,,,2/12/12,34.85,-0.0380899806789952,54.625,6.32,0,,,,2/12/12,14.39,-0.0834394904458597,13.2215,15.71,0,,,,2/12/12,18.46,-0.00538793103448265,9.6929,4.94,0,,,,11/24/13,46.11,-0.110875433860393,28.4221,-8.30,0,,,,2/12/12,85.94,-0.142828645521644,17.7335,7.51,0,,,,2/12/12,23.52,-0.375298804780877,49.1936,-34.46,0,,,,2/12/12,25.49,-0.0173477255204318,14.5892,-0.39,,,,,2/12/12,15.39,-0.0615853658536584,52.9032,-5.08,0,,,,6/24/12,21.68,0.0722057368941642,19.3835,3.53,0,,,,2/12/12,22.1,-0.0125111706881142,23.7136,-7.70,0,,,,2/12/12,59.6543,0.00319688148499431,13.0903,6.28,0,,,,2/12/12,23.09,-0.0855445544554455,40.7904,-9.88,0,,,,2/12/12,16.3078,0.0208772841376461,8.2342,2.81,0,,,,2/12/12,10.28,0.012807881773399,23.0869,15.72,0,,,,2/12/12,32.31,-0.0241618846270009,16.9795,-17.39,0
2/19/12,28.3072,-0.0760151455803629,30.456,69.54,0,,11/25/12,9.65,0.0211640211640214,9.3125,25.59,0,,,,2/19/12,36.66,0.0519368723098994,52.5444,6.74,0,,,,2/19/12,14.19,-0.0138985406532315,12.1183,14.50,0,,,,2/19/12,19.81,0.0731310942578547,9.6406,5.48,0,,,,12/1/13,45.87,-0.00520494469746269,25.2708,-8.46,0,,,,2/19/12,90.92,0.0579474051663953,15.2006,6.09,0,,,,2/19/12,24.5,0.0416666666666667,30.7313,-41.58,0,,,,2/19/12,24.29,-0.0470772852098862,14.3361,-0.34,,,,,2/19/12,16.85,0.0948667966211827,49.6452,-8.28,0,,,,7/1/12,22.12,0.0202952029520296,20.7831,3.38,0,,,,2/19/12,21.7,-0.0180995475113123,23.4169,-8.88,0,,,,2/19/12,61.0993,0.0242228975949763,13.1321,6.63,0,,,,2/19/12,24.19,0.0476396708531832,37.301,-10.26,0,,,,2/19/12,16.9083,0.0368228700376507,8.4061,8.94,0,,,,2/19/12,10.37,0.00875486381322954,23.3826,18.67,0,,,,2/19/12,34.73,0.0748994119467656,16.5692,-16.74,0
2/26/12,25.4767,-0.0999922281257065,22.093,77.91,0,,12/2/12,10.01,0.0373056994818652,9.5096,25.65,0,,,,2/26/12,38.32,0.0452809601745774,55.2734,2.00,0,,,,2/26/12,14.29,0.00704721634954186,11.9499,16.84,0,,,,2/26/12,20.76,0.0479555779909138,10.3457,8.62,0,,,,12/8/13,44.71,-0.0252888598212339,25.1392,-8.63,0,,,,2/26/12,92.37,0.0159480862296524,16.0814,3.91,0,,,,2/26/12,24.14,-0.0146938775510204,32.0118,-24.45,0,,,,2/26/12,23.7,-0.0242898312062577,13.6612,-4.65,,,,,2/26/12,15.91,-0.055786350148368,54.3548,-11.13,0,,,,7/8/12,23.57,0.0655515370705244,22.1107,3.89,0,,,,2/26/12,21.07,-0.029032258064516,22.9931,-5.51,0,,,,2/26/12,60.9377,-0.00264487481853315,13.4502,8.01,0,,,,2/26/12,25.59,0.0578751550227365,39.078,-2.68,0,,,,2/26/12,16.8607,-0.00281518544146953,8.7156,19.49,0,,,,2/26/12,11.66,0.124397299903568,23.5873,21.98,0,,,,2/26/12,32.66,-0.0596026490066225,17.8103,-15.49,0
3/4/12,27.36,0.0739224467847091,22.149,77.85,0,,12/9/12,10.15,0.013986013986014,9.8644,25.71,0,,,,3/4/12,34.07,-0.110908141962422,57.7762,2.00,0,,,,3/4/12,12.89,-0.0979706088173548,12.0341,17.47,0,,,,3/4/12,18.72,-0.0982658959537573,10.8418,8.66,0,,,,12/15/13,43.85,-0.0192350704540372,24.5035,-8.63,0,,,,3/4/12,89.48,-0.0312872144635704,16.3379,2.33,0,,,,3/4/12,24.79,0.0269262634631318,31.5414,-22.47,0,,,,3/4/12,22.01,-0.071308016877637,13.3294,-4.24,,,,,3/4/12,15.5,-0.0257699560025142,51.3226,-11.11,0,,,,7/15/12,23.62,0.0021213406873144,23.5601,3.91,0,,,,3/4/12,21.84,0.0365448504983388,22.3255,-4.89,0,,,,3/4/12,59.6258,-0.0215285447268276,13.4147,8.11,0,,,,3/4/12,22.93,-0.103946854239937,41.3397,-2.46,0,,,,3/4/12,16.4508,-0.024310971667843,8.6911,19.54,0,,,,3/4/12,11.04,-0.0531732418524872,26.5215,21.71,0,,,,3/4/12,29.39,-0.10012247397428,16.7487,-10.29,0
3/11/12,26.7075,-0.0238486842105263,21.983,78.02,0,,12/16/12,10,-0.0147783251231527,10.0023,25.62,0,,,,3/11/12,35.44,0.0402113296154973,51.3683,1.77,0,,,,3/11/12,12.08,-0.0628394103956555,10.8551,18.89,0,,,,3/11/12,18.49,-0.0122863247863249,9.7764,8.75,0,,,,12/22/13,44.7,0.0193842645381985,24.0322,-8.67,0,,,,3/11/12,98,0.0952168082253018,15.8267,2.25,0,,,,3/11/12,24.07,-0.0290439693424768,32.3907,-22.70,0,,,,3/11/12,22.33,0.0145388459791003,12.3789,-8.67,,,,,3/11/12,16.04,0.0348387096774192,50,-11.25,0,,,,7/22/12,23.49,-0.00550381033022873,23.61,3.19,0,,,,3/11/12,24.01,0.0993589743589745,23.1414,-4.89,0,,,,3/11/12,57.059,-0.043048479014118,13.1259,8.03,0,,,,3/11/12,23.34,0.0178805058874836,37.0425,-1.96,0,,,,3/11/12,16.9464,0.0301261944707856,8.4798,19.36,0,,,,3/11/12,10.71,-0.0298913043478259,25.1112,21.56,0,,,,3/11/12,30.61,0.041510717931269,15.0718,-9.50,0
3/18/12,25.848,-0.0321819713563606,22.179,77.82,0,,12/23/12,9.83,-0.017,9.8545,25.42,0,,,,3/18/12,36.8,0.0383747178329572,53.4339,1.79,0,,,,3/18/12,12.4,0.0264900662251655,10.173,17.98,0,,,,3/18/12,18.39,-0.00540832882639253,9.6563,8.69,0,,,,12/29/13,45.03,0.00738255033557045,24.498,-8.69,0,,,,3/18/12,108.04,0.102448979591837,17.3337,1.71,0,,,,3/18/12,25.34,0.0527627752388866,31.45,-23.01,0,,,,3/18/12,23.11,0.0349305866547247,12.5589,-8.66,,,,,3/18/12,15.83,-0.0130922693266833,51.7419,-11.21,0,,,,7/29/12,9.06,-0.614303959131545,23.4801,2.92,1,,,,3/18/12,23.96,-0.00208246563931702,25.4407,-4.86,0,,,,3/18/12,59.949,0.0506493278886766,12.5608,8.12,0,,,,3/18/12,22.13,-0.0518423307626393,37.7049,-2.11,0,,,,3/18/12,17.0799,0.00787777935136647,8.7353,19.41,0,,,,3/18/12,10.86,0.0140056022408963,24.3606,21.55,0,,,,3/18/12,32.15,0.05031035609278,15.6974,-9.98,0
3/25/12,25.92,0.00278551532033444,20.101,79.90,0,,12/30/12,9.7,-0.0132248219735505,9.687,25.13,0,,,,3/25/12,37.73,0.0252717391304347,55.4844,2.57,0,,,,3/25/12,11.66,-0.0596774193548387,10.4424,18.29,0,,,,3/25/12,17.98,-0.022294725394236,9.6041,8.71,0,,,,1/5/14,41.65,-0.0750610703975129,24.6789,-8.63,0,,,,3/25/12,101.77,-0.058034061458719,19.1095,-0.70,0,,,,3/25/12,23.68,-0.0655090765588003,33.1093,-23.76,0,,,,3/25/12,23.4,0.0125486802250108,12.9976,-8.38,,,,,3/25/12,16,0.010739102969046,51.0645,-14.68,0,,,,8/5/12,9.98,0.101545253863135,9.0562,1.72,0,,,,3/25/12,24.3,0.0141903171953255,25.3877,-5.39,0,,,,3/25/12,59.1029,-0.014113663280455,13.197,8.05,0,,,,3/25/12,21.63,-0.0225937641211026,35.7502,-2.06,0,,,,3/25/12,17.0417,-0.00223654705238319,8.8041,19.37,0,,,,3/25/12,10.73,-0.0119705340699815,24.7018,22.97,0,,,,3/25/12,29.03,-0.0970451010886469,16.4872,-10.00,0
4/1/12,24.48,-0.0555555555555556,19.909,80.09,0,,1/6/13,10.51,0.0835051546391754,9.5589,24.78,0,,,,4/1/12,36.95,-0.0206732043466735,56.8866,-0.03,0,,,,4/1/12,10.71,-0.0814751286449399,9.8193,17.61,0,,,,4/1/12,17.35,-0.0350389321468297,9.39,7.85,0,,,,1/12/14,44.33,0.0643457382953181,20.2165,-8.62,0,,,,4/1/12,105.45,0.0361599685565492,18.0005,-3.16,0,,,,4/1/12,22.82,-0.0363175675675675,30.9404,-13.39,0,,,,4/1/12,23.16,-0.0102564102564102,13.1607,-8.69,,,,,4/1/12,16.31,0.0193749999999999,51.6129,-15.81,0,,,,8/12/12,10.2,0.0220440881763526,9.9758,1.86,0,,,,4/1/12,25.11,0.0333333333333332,25.748,-6.09,0,,,,4/1/12,56.0037,-0.0524373592497153,13.0108,7.45,0,,,,4/1/12,20.74,-0.0411465557096625,34.9424,-3.14,0,,,,4/1/12,17.7947,0.0441857326440438,8.7844,19.32,0,,,,4/1/12,10.68,-0.00465983224603916,24.4061,22.64,0,,,,4/1/12,29.03,0,14.8872,-11.04,0
4/8/12,24.4732,-0.000277777777777821,19.449,80.55,0,,1/13/13,11.14,0.0599429115128449,15.5381,24.76,0,,,,4/8/12,37.56,0.016508795669824,51.0554,-0.07,0,,,,4/8/12,10.15,-0.0522875816993464,12.4904,17.60,0,,,,4/8/12,16.64,-0.0409221902017292,7.8743,7.69,0,,,,1/19/14,42.71,-0.03654410106023,21.5173,-9.31,0,,,,4/8/12,100.35,-0.0483641536273116,18.7752,-3.17,0,,,,4/8/12,22.44,-0.0166520595968448,29.8167,1.10,0,,,,4/8/12,23,-0.00690846286701208,13.129,-9.52,,,,,4/8/12,16.35,0.00245248313917856,50.9687,-15.81,0,,,,8/19/12,10.2,0,10.1957,7.50,0,,,,4/8/12,25.01,-0.00398247710075661,24.2899,-6.23,0,,,,4/8/12,55.709,-0.00526215232207872,12.606,7.29,0,,,,4/8/12,20.19,-0.0265188042430086,27.7936,-3.71,0,,,,4/8/12,17.9377,0.00803610063670646,9.1725,19.41,0,,,,4/8/12,10.32,-0.0337078651685393,23.5006,20.22,0,,,,4/8/12,28.54,-0.0168790905959353,18.609,-10.73,0
4/15/12,21.2535,-0.131560237320824,20.008,79.99,0,,1/20/13,11.04,-0.00897666068222636,16.4695,24.65,0,,,,4/15/12,36.42,-0.0303514376996805,51.8982,-0.08,0,,,,4/15/12,9.99,-0.0157635467980296,11.8373,17.28,0,,,,4/15/12,15.63,-0.0606971153846154,7.5521,7.59,0,,,,1/26/14,41.74,-0.0227113088269726,20.731,-9.41,0,,,,4/15/12,93.75,-0.0657698056801195,17.8672,-2.53,0,,,,4/15/12,20.84,-0.0713012477718361,29.3202,1.53,0,,,,4/15/12,21.56,-0.062608695652174,13.0383,-7.03,,,,,4/15/12,16,-0.0214067278287463,51.0938,-15.64,0,,,,8/26/12,10.72,0.0509803921568628,10.1957,3.95,0,,,,4/15/12,24.07,-0.0375849660135946,24.1932,-7.97,0,,,,4/15/12,52.762,-0.0528998905024324,12.5397,7.35,0,,,,4/15/12,19.94,-0.0123823675086676,27.0566,-3.66,0,,,,4/15/12,17.2514,-0.0382602005831294,9.2462,19.54,0,,,,4/15/12,9.37,-0.0920542635658915,22.7084,20.26,0,,,,4/15/12,27.64,-0.0315346881569726,18.2949,-10.90,0
4/22/12,21.204,-0.00232902816006764,20.028,79.97,0,,1/27/13,11.72,0.0615942028985508,16.3217,24.54,0,,,,4/22/12,35.01,-0.0387149917627678,50.3231,-0.55,0,,,,4/22/12,9.4,-0.0590590590590591,11.6507,17.92,0,,,,4/22/12,13.22,-0.154190658989123,7.0937,4.91,0,,,,2/2/14,40.71,-0.0246765692381409,20.2602,-10.98,0,,,,4/22/12,86.48,-0.0775466666666667,16.6921,-3.61,0,,,,4/22/12,20.65,-0.00911708253358934,27.2296,1.44,0,,,,4/22/12,21.1,-0.0213358070500926,12.222,-6.99,,,,,4/22/12,16.83,0.0518749999999999,50,-15.24,0,,,,9/2/12,11.45,0.068097014925373,10.7155,2.86,0,,,,4/22/12,23.93,-0.00581636892397175,23.2839,-8.00,0,,,,4/22/12,51.7162,-0.0198210833554452,11.8763,17.19,0,,,,4/22/12,19.78,-0.00802407221664991,26.7216,-4.23,0,,,,4/22/12,17.9472,0.0403329584845287,8.8925,19.97,0,,,,4/22/12,9.45,0.00853788687299883,20.618,8.15,0,,,,4/22/12,26.68,-0.0347322720694646,17.7179,-12.39,0
4/29/12,20.1645,-0.0490237691001698,20.043,79.96,0,,2/3/13,12.4,0.0580204778156996,17.327,25.87,0,,,,4/29/12,36.12,0.0317052270779776,48.3748,-2.96,0,,,,4/29/12,9.46,0.00638297872340421,10.9626,14.41,0,,,,4/29/12,14.37,0.0869894099848714,5.9999,5.67,0,,,,2/9/14,39.64,-0.0262834684352738,19.7602,-8.77,0,,,,4/29/12,83.18,-0.0381591119333949,15.3976,-4.18,0,,,,4/29/12,21.2,0.026634382566586,26.9814,2.94,0,,,,4/29/12,21.05,-0.00236966824644558,11.9612,-6.09,,,,,4/29/12,17.6,0.0457516339869284,52.5937,-15.22,0,,,,9/9/12,12.07,0.0541484716157206,11.4452,3.00,0,,,,4/29/12,28.8,0.203510238194735,23.1484,-7.99,0,,,,4/29/12,51.5451,-0.00330844106875605,11.6409,17.29,0,,,,4/29/12,19.47,-0.0156723963599597,26.5071,-4.06,0,,,,4/29/12,18.2713,0.0180585272354463,9.2511,20.28,0,,,,4/29/12,10.14,0.0730158730158732,20.794,7.66,0,,,,4/29/12,29.31,0.0985757121439279,17.1026,-14.37,0
